fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
b435fa680fd740599e72d557c1eaa8ff,Kamuela Kirk,1994-04-13,The Jawaiian,['Siege MMA'],Lightweight,12.0,6.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,4.0,0.0,United States,"Peoria, Arizona",155.0,M,5.9,179.83
29179d1f27954d858f39472006006bd8,Damir Ismagulov,1991-02-03,,['Boets MMA'],Lightweight,24.0,3.0,0.0,12.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,Russia,Orenburg,155.0,M,5.1,155.45
d742639842bd40c99bff72d444546bd4,Melissa Gatto,1996-05-02,,['MSP'],Bantamweight,9.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,Brazil,"Campinas, Sao Paulo",135.0,F,5.5,167.64
6a4c58ed6f8d4746a358382e33a12498,Brunno Ferreira,1992-11-04,The Hulk,['Brazilian TKO'],Middleweight,11.0,1.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Brazil,"Curitiba, Parana",185.0,M,5.1,155.45
c6d6e43aa75b4425beee922de8524907,Kevin Lee,1992-09-04,The Motown Phenom,['Tristar Gym'],Welterweight,19.0,8.0,0.0,3.0,8.0,8.0,0.0,1.0,4.0,3.0,0.0,United States,"Grand Rapids, Michigan",170.0,M,5.9,179.83
5d7e28d9ffda41a69b76155e5e4e517c,Westin Wilson,1989-01-24,,['Four7 Training Center'],Featherweight,16.0,9.0,0.0,5.0,11.0,0.0,0.0,3.0,4.0,2.0,0.0,United States,"Orem, Utah",145.0,M,6.1,185.93
211b49c26cb6419b823f3c90c529828a,Yana Santos,1989-11-11,Foxy,['American Top Team'],Featherweight,14.0,8.0,1.0,7.0,1.0,6.0,0.0,3.0,2.0,3.0,0.0,Russia,"Murmansk, Oblast de Murmansk",145.0,F,5.8,176.78
ac3312a3bb9c4acb9964a44ac15dfbd2,Guram Kutateladze,1992-01-08,Georgian Viking,['Allstars Training Center'],Lightweight,12.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,Georgia,Tbilisi,155.0,M,5.11,155.75
aa287c2f1d4e4f8a8b6056002b470063,Blagoy Ivanov,1986-10-09,Baga,['SK Absolute Bulgaria'],Heavyweight,19.0,7.0,1.0,6.0,6.0,7.0,0.0,0.0,1.0,6.0,0.0,Bulgaria,Sofia,258.0,M,5.11,155.75
afb3924924e24a0f8db893d5e71b37a0,Gabriel Santos,1996-11-28,Mosquitinho,['Brazilian TKO'],Featherweight,10.0,2.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,Brazil,"Beberibe, Ceara",145.0,M,5.9,179.83
c603add21dd640838ddef47bc816e377,Zhalgas Zhumagulov,1988-08-29,,['American Top Team'],Flyweight,16.0,9.0,0.0,8.0,1.0,7.0,0.0,2.0,0.0,7.0,0.0,Kazakhstan,Aktobe,125.0,M,5.4,164.59
0c736378f5f14fdfb0db7b2d5599d1fa,Jared Cannonier,1984-03-16,The Killa Gorilla,['MMA Lab'],Middleweight,17.0,6.0,0.0,10.0,2.0,5.0,0.0,2.0,0.0,4.0,0.0,United States,"Anchorage, Alaska",185.0,M,6.0,182.88
79697bfb3dd843a380b1ad38ab3432a4,Marvin Vettori,1993-09-20,The Italian Dream,['Xtreme Couture'],Middleweight,19.0,7.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,7.0,0.0,Italy,"Mezzocorona, Trentino",185.0,M,6.0,182.88
d2dbacbc69b54d6f9bae7fa68179e2c3,Tereza Bleda,2001-11-30,,['Reinders MMA'],Flyweight,7.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Czech Republic,Prague,125.0,F,5.9,179.83
f51e0261bf7147a7a0afae9673cc7e1e,Gabriella Fernandes,1993-08-13,Gabi,"['MMA Masters', 'Team Jorjao']",Flyweight,8.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,Brazil,"Sao Goncalo, Rio de Janeiro",125.0,F,5.6,170.69
45e40855868d474599a44486aee0b758,Ronnie Lawrence,1992-06-13,The Heat,['MMA Science Academy'],Bantamweight,8.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,United States,"Murfreesboro, Tennessee",135.0,M,5.8,176.78
1afd842cbbea44ac817d9207f932c89f,Amanda Nunes,1988-05-30,Lioness,['Lioness Studio'],Bantamweight,23.0,5.0,0.0,13.0,4.0,6.0,0.0,2.0,2.0,1.0,0.0,Brazil,"Salvador, Bahia",135.0,F,5.8,176.78
c4f08846d20b41a98057ebdc83eea8e1,Adam Fugitt,1989-01-12,,['Art of War MMA'],Welterweight,9.0,4.0,0.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,United States,"Eugene, Oregon",170.0,M,6.1,185.93
b037e0a90cae410a8641e5d3b554c722,David Dvorak,1992-06-05,The Undertaker,['All Sports Academy'],Flyweight,20.0,6.0,0.0,8.0,8.0,4.0,0.0,1.0,0.0,5.0,0.0,Czech Republic,Hradec Kralove,125.0,M,5.5,167.64
f4c832858dc044e3a2da15f2f18c7cb6,Maria Oliveira,1996-12-09,Spider-Girl,['Parana Vale Tudo'],Strawweight,13.0,7.0,0.0,7.0,1.0,5.0,0.0,1.0,2.0,4.0,0.0,Brazil,"Sao Joao de Meriti, Rio de Janeiro",115.0,F,5.5,167.64
df0bab7a2d0449c5a0799bc96b242ab6,Amir Albazi,1993-10-27,The Prince,['Xtreme Couture'],Flyweight,17.0,1.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,Iraq,Baghdad,125.0,M,5.5,167.64
1712e9147db14561b3086d0dcdca62d0,Kai Kara-France,1993-03-26,Don't Blink,['City Kickboxing'],Flyweight,24.0,11.0,1.0,11.0,3.0,10.0,0.0,3.0,3.0,5.0,0.0,New Zealand,Auckland,125.0,M,5.5,167.64
b5895f0f170741e08e57c776649d8f91,Daniel Pineda,1985-08-06,The Pit,['4oz. Fight Club'],Featherweight,28.0,15.0,3.0,9.0,19.0,0.0,0.0,3.0,6.0,6.0,0.0,United States,"Houston, Texas",145.0,M,5.7,173.74
5f6926da7d034827bd8defccf70dd35b,Jesse Butler,1992-05-24,,['Kron Gracie West Monroe'],Lightweight,12.0,5.0,0.0,1.0,8.0,3.0,0.0,2.0,0.0,3.0,0.0,United States,"West Monroe, Louisiana",155.0,M,5.1,155.45
84e1e0a15abc41bc811a50243ea0da53,Abubakar Nurmagomedov,1989-11-13,,['Fightspirit Team'],Welterweight,17.0,4.0,0.0,6.0,4.0,7.0,0.0,1.0,2.0,1.0,0.0,Russia,"Makhachkala, Dagestan",170.0,M,5.11,155.75
895654c3371645b18e2352a968ecc7e1,Daniel Santos,1989-11-13,,['Fightspirit Team'],Welterweight,17.0,4.0,0.0,6.0,4.0,7.0,0.0,1.0,2.0,1.0,0.0,Russia,"Makhachkala, Dagestan",170.0,M,5.11,155.75
756d04b139c5406f96d4c9026da3ba02,Luan Lacerda,1993-01-07,,['Nova Uniao'],Bantamweight,12.0,3.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,0.0,Brazil,"Macapa, Amapa",135.0,M,5.7,173.74
68c84e5721d44cf4bdb1a760f74f7c29,Maxim Grishin,1984-05-02,Maximus,['Fight Club Akhmat'],Light Heavyweight,33.0,10.0,0.0,16.0,6.0,11.0,0.0,3.0,3.0,4.0,0.0,Russia,"Tambov, Tambov Oblast",205.0,M,6.3,192.02
58c828da3b8f4abdb21ab373e5bde7eb,Rana Rudra Pratap Singh,1997-05-09,Ashwathama,['Yogya MMA'],Bantamweight,11.0,2.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,India,"Lucknow, Uttar Pradesh",136.0,M,5.1,155.45
e4089e23be614a479d01b9c805f31084,Windri Patilima,1993-07-19,The Bad Boy,"['TCW Fighting Camp', 'Bali MMA']",Welterweight,10.0,1.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,Indonesia,"Kotamobagu, North Sulawesi",170.0,M,5.6,170.69
d36431bd58f04adcbd109774dc3f0ab2,Eperaim Ginting,1995-11-30,The Wolfman,['Bali MMA'],Bantamweight,7.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Indonesia,"Medan, Karo",135.0,M,5.4,164.59
f3fd30784b54432caf6e1ac6ac86d781,Sim Kai Xiong,1997-09-06,Kobra,['Team Highlight Reel'],Flyweight,6.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,Singapore,,126.0,M,5.5,167.64
c26ac5510c4a4aa9aa19587d7bb1646f,Seong Chan Hong,1989-11-28,Honey Badger,['Korean Top Team'],Lightweight,10.0,3.0,2.0,3.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,South Korea,Seoul,154.0,M,5.7,173.74
4cbf2bbc4c414f2084fc1e4a23a162d6,Kazuma Maruyama,1992-07-19,Gluttony,['Tri.H Studio'],Lightweight,12.0,8.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,0.0,Japan,Kagoshima,156.0,M,5.11,155.75
2cb979c519e84bc3ad16a817f1172169,Sang Hoon Yoo,1990-01-18,The Korean Assassin,['Busan Team MAD'],Welterweight,8.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,South Korea,Busan,171.0,M,6.0,182.88
9e41b0864b794810bdba39b9f2c64c48,Chris Hofmann,1989-11-18,,"['Deftac Philippines', '360 Martial Arts']",Welterweight,9.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Philippines,Manila,171.0,M,6.0,182.88
fe47cec255da4851a9d9e1a0045386b6,Kai Lu,1994-03-01,Lukas / The Last Gladiator,['Dragon Gym'],Featherweight,9.0,6.0,1.0,6.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,China,Shanghai,145.0,M,5.9,179.83
a3a26e90639d4d90b0602fdae656bfe4,Sumit Kumar,2000-09-09,The Indian Kid,['Team Alpha Male'],Flyweight,8.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,India,"Mumbai, Maharashtra",125.0,M,5.5,167.64
d63bb05e7868499d90f245dcf4dea63f,Billy Pasulatan,1991-08-07,Bruce Lee,"['Soma Fight Club Bali', 'Synergy Brazilian Jiu-Jitsu']",Flyweight,11.0,4.0,0.0,2.0,6.0,3.0,0.0,1.0,1.0,2.0,0.0,Indonesia,"Minahasa Regency, North Sulawesi",125.0,M,5.5,167.64
9400b5de1ebd4820ac82de144bc54c81,Nueraji Taiyilake,2001-01-12,Super Saiyan,"['Enbo Fight Club', 'Arctic Wolf Combat Club']",Welterweight,9.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,China,"Chengdu, Sichuan",171.0,M,6.2,188.98
f66e86d9d8ee40108aef64cf6d6bf049,Keisuke Sasu,1994-09-30,Sasuke,['Master Japan'],Featherweight,13.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,Japan,"Oiso, Kanagawa",145.0,M,5.7,173.74
c6a8da6d3aa3443a8f6fcfe1aeb70f18,Jung Hyun Lee,2002-09-10,Doraemon,['Team aom'],Flyweight,4.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,South Korea,Seoul,125.0,M,5.5,167.64
bd0326b13a804ef89d4382be611559c4,Jiahefu Wuziazibieke,1990-04-09,Kazakh Warrior,['Wanshi Fight Gym'],Lightweight,31.0,12.0,0.0,7.0,17.0,7.0,0.0,1.0,5.0,6.0,0.0,China,Xinjiang,148.0,M,5.1,155.45
62d78d7d74c441ee8e49c142bc5401f1,Ronal Siahaan,1996-05-05,Naga Sakti,['BSA Martial Arts Center'],Flyweight,8.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,Indonesia,"Pekanbaru, Riau",126.0,M,5.7,173.74
89d87353a51c42408c4b71b01253722b,Thanongsaklek Chuwattana,1992-08-15,Topnoi Kiwram,['Bangtao Muay Thai & MMA'],Flyweight,9.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,Thailand,Phuket,125.0,M,5.5,167.64
9dcc3598d1f341f98fa5a290aec58025,Orion Cosce,1994-07-15,Galaxy,['Lost Boys Jiu-Jitsu and Muay Thai'],Middleweight,8.0,2.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,United States,"Arcata, California",173.0,M,5.11,155.75
063674c5b9e440959ccb478615f35865,Ilir Latifi,1983-07-28,The Sledgehammer,['Allstars Training Center'],Heavyweight,16.0,9.0,1.0,6.0,4.0,6.0,0.0,4.0,0.0,5.0,0.0,Sweden,Malmo,250.0,M,5.1,155.45
92a6b05460a24e538e404f0ded0db546,Nick Fiore,1997-12-10,,"['Renzo Gracie Jiu-Jitsu NH', 'New England Cartel']",Lightweight,8.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,United States,"Windham, New Hampshire",155.0,M,5.11,155.75
8770791ab99d4ea2ade62e0a68e095e5,Victoria Leonardo,1990-02-16,Fury,['Elite Combat Academy'],Flyweight,9.0,5.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,United States,"Shreveport, Louisiana",125.0,F,5.5,167.64
31edb161b3c04bd7a1096de746a39f78,Takashi Sato,1990-06-09,Ten,['Kill Cliff FC'],Welterweight,15.0,7.0,0.0,11.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,Japan,"Shinjuku, Tokyo",170.0,M,5.1,155.45
9530021e644f420ca609d93b0aa1a22d,Daniel Rodriguez,1986-12-31,D-Rod,['10th Planet Jiu-Jitsu'],Welterweight,17.0,4.0,0.0,8.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,United States,"Alhambra, California",170.0,M,6.0,182.88
61606fe7f00f4057bce500b5ca030640,Matt Brown,1981-01-10,The Immortal,['Immortal Fight Team'],Welterweight,24.0,19.0,0.0,16.0,6.0,2.0,0.0,3.0,10.0,6.0,0.0,United States,"Xenia, Ohio",170.0,M,6.0,182.88
74b80576157544949fff48882b3ac7c6,Chase Sherman,1989-11-06,The Vanilla Gorilla,['Jackson-Wink MMA'],Heavyweight,18.0,12.0,0.0,17.0,0.0,1.0,0.0,4.0,2.0,6.0,0.0,United States,"D'Iberville, Mississippi",265.0,M,6.4,195.07
4de15159ac2f49daa6c0d59620d9768d,Douglas Silva de Andrade,1985-06-22,D'Silva,"['Corinthians MMA', 'Nabruta Fight Team']",Featherweight,29.0,5.0,1.0,20.0,2.0,7.0,0.0,1.0,1.0,3.0,0.0,Brazil,"Castanhal, Para",140.0,M,5.6,170.69
8df227ce90d3464b816249f17db40715,Cody Stamann,1989-11-09,The Spartan,['Xtreme Couture'],Featherweight,21.0,6.0,0.0,7.0,2.0,12.0,0.0,0.0,2.0,4.0,0.0,United States,"Wayne, Michigan",139.0,M,5.7,173.74
94ce6acc90d84df7853ecb341345561e,Mandy Bohm,1989-07-30,Monster,['SBG Ireland'],Flyweight,8.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,Germany,Gelsenkirchen,125.0,F,5.6,170.69
c53dd99634ca47db8f6f87ad86cec4b5,Ji Yeon Kim,1989-10-18,Fire Fist,['Syndicate MMA'],Flyweight,9.0,7.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,South Korea,Incheon,125.0,F,5.7,173.74
6c3bec3a42634cd09b52be32d38b6d94,Gabriel Green,1993-05-02,Gifted,['Subfighter MMA'],Welterweight,11.0,5.0,0.0,4.0,6.0,1.0,0.0,3.0,0.0,2.0,0.0,United States,"Downey, California",170.0,M,5.1,155.45
83ec4d2dd7b84fd089fbb8ca04d19367,Jessica-Rose Clark,1987-11-28,Jessy Jess,['Syndicate MMA'],Bantamweight,11.0,9.0,1.0,3.0,2.0,6.0,0.0,0.0,3.0,6.0,0.0,Australia,"Innisfail, Queensland",135.0,F,5.5,167.64
22487bbe2b994b53adfa2e4762dfc854,Belal Muhammad,1988-07-09,Remember the Name,['Roufusport'],Welterweight,23.0,3.0,1.0,5.0,1.0,17.0,0.0,1.0,0.0,2.0,0.0,United States,"Chicago, Illinois",170.0,M,5.1,155.45
3d3261b8b4894cbe94451dd4e0945750,Kron Gracie,1988-07-11,,['Kron Gracie Jiu-Jitsu'],Featherweight,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Brazil,"Rio de Janeiro, Rio de Janeiro",145.0,M,5.9,179.83
1a0d102d2ea940c7828be9d5af31675b,Kalinn Williams,1994-03-30,Khaos the Ox Fighter,['Murcielago MMA'],Welterweight,15.0,3.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,United States,"Lansing, Michigan",170.0,M,6.0,182.88
adbb04bebddd468987c6abae7606af53,Braxton Smith,1990-01-01,The Beautiful Monster,['Black Sheep Boxing'],Heavyweight,5.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,United States,"Austin, Texas",262.0,M,5.11,155.75
7e7487e57a994ee9a039b5561bd6e717,Phil Hawes,1989-01-08,No Hype,['Kill Cliff FC'],Middleweight,12.0,6.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,United States,"Little Ferry, New Jersey",185.0,M,5.11,155.75
171705bce7a44826a9edc74620d26fe5,Joseph Holmes,1995-07-04,Ugly Man,['WAR Training Center'],Light Heavyweight,8.0,4.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,United States,"Arlington, Texas",189.0,M,6.4,195.07
5fe0eebe86ca48efa4d87bc4a6e82211,Ricky Simon,1992-08-31,,['American Top Team Portland'],Bantamweight,20.0,5.0,0.0,6.0,4.0,10.0,0.0,2.0,1.0,2.0,0.0,United States,"Vancouver, Washington",135.0,M,5.6,170.69
4849e8b78d804b4bbb0ac5cfe11c9c9c,Journey Newson,1989-03-07,,['Impact Jiu Jitsu'],Featherweight,10.0,5.0,1.0,3.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,United States,"Beaverton, Oregon",139.0,M,5.5,167.64
be78fc739509494eb711c4883e0dfadc,Hailey Cowan,1992-02-12,All Hail,['Blitz Sport'],Featherweight,7.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,United States,"Waco, Texas",138.0,F,5.8,176.78
2e07a8e5dcbf4941ab0b29c30689a76b,Brogan Walker,1989-08-02,The Bear,"['Elite Muay Thai', 'Purebred Jiu-Jitsu Academy']",Flyweight,7.0,4.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,Guam,Hagatna,126.0,F,5.4,164.59
66f04ca17c5e421c841deba18ffe0620,Montel Jackson,1992-04-24,Quik,['Red Schafer MMA'],Bantamweight,13.0,2.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,United States,"Milwaukee, Wisconsin",136.0,M,5.1,155.45
e050c1223c92497388db6d234ec8857f,Brady Hiestand,1999-04-30,Bam Bam,['Sikjitsu'],Bantamweight,7.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,United States,"Spokane, Washington",135.0,M,5.8,176.78
b46904216b7246079db61c43336066c8,Batgerel Danaa,1989-07-04,Storm,['Fight Ready'],Bantamweight,12.0,5.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,Mongolia,"Erdenetsagaan, Sukhbaatar",135.0,M,5.8,176.78
ff5cfcaad3f24b7896c1175a3e059eee,Azamat Murzakanov,1989-04-12,The Professional,['K Dojo Warrior Tribe'],Light Heavyweight,13.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Russia,Nalchik,205.0,M,5.11,155.75
137d33ab8a57445c98aa0eb4ea381915,Rafa Garcia,1994-08-05,Gifted,"['Team Elevation', 'UFC Gym Costa Mesa']",Lightweight,16.0,3.0,0.0,1.0,8.0,6.0,1.0,0.0,0.0,3.0,0.0,Mexico,"Mexicali, Baja California",155.0,M,5.7,173.74
bead1f0e9c8a4b54be8c7f174042c542,Zak Cummings,1984-08-02,,['Factory X'],Light Heavyweight,25.0,7.0,0.0,6.0,12.0,7.0,0.0,0.0,2.0,5.0,0.0,United States,"Springfield, Missouri",205.0,M,6.0,182.88
00d33719f00f485cbe7cb9e03d33cdb0,Piera Rodriguez,1992-11-11,La Fiera,['Black House MMA'],Strawweight,9.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,Venezuela,"Maracaibo, Zulia",115.0,F,5.3,161.54
e863b12ea5804aeea50b40f3a4461e27,Lando Vannata,1992-03-14,Groovy,['Elevation Fight Team'],Lightweight,12.0,7.0,0.0,4.0,5.0,3.0,0.0,0.0,2.0,5.0,0.0,United States,"Toms River, New Jersey",155.0,M,5.9,179.83
77a818c5cca249c3b1579e7f246fd6f6,Gaston Bolanos,1992-09-14,The Dreamkiller,['CSA'],Bantamweight,7.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,United States,"Dublin, California",135.0,M,5.7,173.74
f477ff2b656f4a9b87c83085e63f093c,Aaron Phillips,1989-08-05,,['Headkicks MMA'],Bantamweight,12.0,5.0,0.0,6.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,United States,"Lafayette, Louisiana",135.0,M,5.9,179.83
3ee00eef37f74cd7894468d395bb1bb0,Jorge Masvidal,1984-11-12,Gamebred,['American Top Team'],Welterweight,35.0,17.0,0.0,16.0,2.0,17.0,0.0,2.0,2.0,13.0,0.0,United States,"Miami, Florida",170.0,M,5.11,155.75
f9937ed3b2e0408e8b441a254c88560c,Santiago Ponzinibbio,1986-09-26,Argentine Dagger,['American Top Team'],Welterweight,29.0,7.0,0.0,16.0,6.0,7.0,0.0,4.0,0.0,3.0,0.0,Argentina,"La Plata, Buenos Aires",170.0,M,6.0,182.88
1c3f59fd0fc742999032fedb2d2e80bb,Cynthia Calvillo,1987-07-13,,['Tiger Muay Thai'],Flyweight,9.0,6.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,4.0,0.0,United States,"San Jose, California",119.0,F,5.4,164.59
19921fb8a5d848149115b8a634842cf3,Nuerdanbieke Shayilan,1994-05-04,Wolverine,['China Top Team'],Featherweight,39.0,11.0,0.0,19.0,10.0,10.0,0.0,3.0,6.0,2.0,0.0,China,Heilongjiang,145.0,M,5.8,176.78
5d8b9f73d2e44f309fbf4798bb3438ec,Steven Peterson,1990-05-29,Ocho,['Fortis MMA'],Featherweight,19.0,11.0,0.0,5.0,8.0,6.0,0.0,1.0,0.0,10.0,0.0,United States,"Plano, Texas",145.0,M,5.9,179.83
dfece1a14d614b6f834e8585a9d09200,Preston Parsons,1995-07-15,Pressure,['Elevate MMA'],Welterweight,11.0,4.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,1.0,0.0,United States,"Jacksonville Beach, Florida",170.0,M,5.11,155.75
5a62932a85e942eab985786d153cbdaa,Gunnar Nelson,1988-07-28,Gunni,"['Mjolnir', 'SBG Ireland']",Welterweight,19.0,5.0,0.0,4.0,13.0,2.0,0.0,1.0,0.0,4.0,0.0,Iceland,Reykjavik,170.0,M,5.11,155.75
b6ba5a8cb87040dfbe8af94f8f9a0871,Makwan Amirkhani,1988-11-08,Mr. Finland,['SBG Ireland'],Lightweight,17.0,10.0,0.0,1.0,12.0,4.0,0.0,4.0,2.0,4.0,0.0,Finland,Turku,156.0,M,5.1,155.45
0df9fb1e7ee54ae78631c6d70efb9df2,Omar Morales,1985-10-17,Venezuelan Fighter,['The Goat Shed Academy'],Lightweight,11.0,4.0,0.0,2.0,5.0,4.0,0.0,1.0,1.0,2.0,0.0,Venezuela,"Caracas, Capital District",155.0,M,5.11,155.75
c299c3d0fad2491e83aaecce8e66cfdd,Dusko Todorovic,1994-05-19,Thunder,['Secutor'],Middleweight,12.0,4.0,0.0,8.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,Serbia,Belgrade,185.0,M,6.1,185.93
c80e1ba92064422fb1d57875d6aefec6,Nikita Krylov,1992-03-07,The Miner,['Raty Team'],Heavyweight,30.0,9.0,0.0,12.0,16.0,2.0,0.0,1.0,6.0,2.0,0.0,Ukraine,Donetsk,215.0,M,6.3,192.02
9f621c70fada4d56b97b34e3d6a1f36c,Guido Cannetti,1979-12-19,Ninja,['Our Town MMA'],Bantamweight,10.0,7.0,0.0,4.0,4.0,2.0,0.0,1.0,5.0,1.0,0.0,Argentina,"Mar del Plata, Buenos Aires",135.0,M,5.6,170.69
3d4401540d0841a0a84e85990d31debb,Raphael Assuncao,1982-07-19,,['Xtreme Couture'],Bantamweight,28.0,10.0,0.0,4.0,10.0,14.0,0.0,3.0,3.0,4.0,0.0,Brazil,"Recife, Pernambuco",135.0,M,5.5,167.64
5e11291bf5c64a4ba50c877ebbd5efbd,Tony Gravely,1991-09-28,,['American Top Team'],Bantamweight,23.0,9.0,0.0,10.0,3.0,10.0,0.0,1.0,5.0,3.0,0.0,United States,"Radford, Virginia",135.0,M,5.5,167.64
33ac54a2c256479e88f017e63b9ea825,Bruno Silva,1990-03-16,Bulldog,"['Pitbull Brothers', 'Fight Ready']",Flyweight,13.0,5.0,1.0,5.0,4.0,4.0,0.0,1.0,1.0,3.0,0.0,Brazil,"Piracicaba, Sao Paulo",125.0,M,5.4,164.59
e25bd0b78c704aafa7f9ea43ff453f1f,Augusto Sakai,1991-05-19,,['American Top Team'],Heavyweight,16.0,5.0,0.0,11.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,Brazil,"Curitiba, Parana",265.0,M,6.4,195.07
001057204cd04f84804165850bacaa39,Erick Gonzalez,1991-05-19,,['American Top Team'],Heavyweight,16.0,5.0,0.0,11.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,Brazil,"Curitiba, Parana",265.0,M,6.4,195.07
72270ce1f7134fb1b1f9ec7a866ed4a4,Victor Martinez,1991-07-17,The Brick,['Fortis MMA'],Lightweight,13.0,6.0,0.0,8.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,United States,"Pharr, Texas",155.0,M,5.1,155.45
d6fa954b1dbd4624b728401a639c8031,Nurullo Aliev,1999-10-16,Tajik Eagle,[],Lightweight,9.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Tajikistan,Dushanbe,155.0,M,5.1,155.45
38b4240d5fe94e42b36d66eb4e3248f4,Rafael Alves,1990-10-11,The Turn,['Main Street Boxing & Muay Thai'],Lightweight,21.0,12.0,0.0,7.0,9.0,5.0,0.0,4.0,6.0,2.0,0.0,Brazil,"Belem, Para",155.0,M,5.7,173.74
cc67e5bbadeb48d496c0e2a574b8e6a5,Jordan Wright,1991-10-07,The Beverly Hills Ninja,['Jackson-Wink MMA'],Light Heavyweight,13.0,5.0,1.0,7.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0,United States,"Los Angeles, California",205.0,M,6.1,185.93
fcb47456f6674e16b9c2061e98a84e61,William Knight,1988-04-03,Knightmare,['Thornton Martial Arts'],Heavyweight,11.0,6.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,United States,"Hartford, Connecticut",245.0,M,5.1,155.45
5a8beaca539c4d04915d00215ea457e3,Lina Lansberg,1982-03-13,Elbow Queen,['Redline Training Center'],Bantamweight,10.0,8.0,0.0,4.0,0.0,6.0,0.0,3.0,1.0,4.0,0.0,Sweden,"Malmo, Scania",135.0,F,5.7,173.74
